binary_id,cwe_id,entry_cwe,entry_symbol
BIN_5389787,CWE-127,,entry_bad
BIN_5390079,CWE-134,CWE-134,_ZN57CWE134_Uncontrolled_Format_String__wchar_t_file_printf_439entry_badEv
BIN_5390234,CWE-762,CWE-762,_ZN71CWE762_Mismatched_Memory_Management_Routines__delete_wchar_t_realloc_019entry_badEv
BIN_5390589,CWE-590,CWE-590,_ZN61CWE590_Free_Memory_Not_on_Heap__delete_array_struct_alloca_179entry_badEv
BIN_5390698,CWE-789,,entry_bad
BIN_5390820,CWE-122,CWE-122,_ZN63CWE122_Heap_Based_Buffer_Overflow__cpp_CWE129_connect_socket_099entry_badEv
BIN_5391555,CWE-415,CWE-415,_ZN44CWE415_Double_Free__new_delete_array_long_109entry_badEv
BIN_5392105,CWE-190,,entry_bad
BIN_5392730,CWE-761,,entry_bad
BIN_5393246,CWE-121,CWE-121,_ZN59CWE121_Stack_Based_Buffer_Overflow__placement_new_alloca_139entry_badEv
BIN_5393469,CWE-401,,entry_bad
BIN_5394212,CWE-369,,entry_bad
BIN_5395007,CWE-190,,entry_bad
BIN_5395060,CWE-252,,entry_bad
BIN_5395205,CWE-134,,entry_bad
BIN_5395533,CWE-036,CWE-036,_ZN62CWE36_Absolute_Path_Traversal__wchar_t_environment_ofstream_219entry_badEv
BIN_5395603,CWE-252,,entry_bad
BIN_5395918,CWE-134,CWE-134,_ZN68CWE134_Uncontrolled_Format_String__wchar_t_connect_socket_fprintf_439entry_badEv
BIN_5396952,CWE-078,,entry_bad
BIN_5396993,CWE-121,,entry_bad
BIN_5397102,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_loop_049entry_badEv
BIN_5397262,CWE-127,,entry_bad
BIN_5397540,CWE-415,,entry_bad
BIN_5397604,CWE-194,,entry_bad
BIN_5397709,CWE-590,CWE-590,_ZN58CWE590_Free_Memory_Not_on_Heap__delete_array_int_alloca_069entry_badEv
BIN_5397760,CWE-134,,entry_bad
BIN_5398115,CWE-401,CWE-401,_ZN53CWE401_Memory_Leak__new_array_struct_twoIntsStruct_089entry_badEv
BIN_5398152,CWE-190,,entry_bad
BIN_5399119,CWE-126,,entry_bad
BIN_5399157,CWE-023,CWE-023,_ZN55CWE23_Relative_Path_Traversal__char_environment_open_149entry_badEv
BIN_5399787,CWE-126,CWE-126,_ZN46CWE126_Buffer_Overread__new_wchar_t_memmove_159entry_badEv
BIN_5400516,CWE-590,,entry_bad
BIN_5400989,CWE-369,,entry_bad
BIN_5401218,CWE-134,,entry_bad
BIN_5401836,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_wchar_t_malloc_219entry_badEv
BIN_5402245,CWE-122,,entry_bad
BIN_5402539,CWE-190,CWE-190,_ZN52CWE190_Integer_Overflow__unsigned_int_rand_square_439entry_badEv
BIN_5402640,CWE-758,,entry_bad
BIN_5403154,CWE-122,CWE-122,_ZN57CWE122_Heap_Based_Buffer_Overflow__cpp_src_wchar_t_cat_439entry_badEv
BIN_5403655,CWE-762,CWE-762,_ZN74CWE762_Mismatched_Memory_Management_Routines__delete_array_class_malloc_049entry_badEv
BIN_5403813,CWE-191,,entry_bad
BIN_5403913,CWE-121,,entry_bad
BIN_5406538,CWE-122,,entry_bad
BIN_5406691,CWE-121,,entry_bad
BIN_5406808,CWE-457,,entry_bad
BIN_5407086,CWE-121,,entry_bad
BIN_5407185,CWE-127,,entry_bad
BIN_5408008,CWE-023,CWE-023,_ZN59CWE23_Relative_Path_Traversal__char_connect_socket_fopen_419entry_badEv
BIN_5408042,CWE-121,,entry_bad
BIN_5408168,CWE-197,,entry_bad
BIN_5408238,CWE-762,CWE-762,_ZN67CWE762_Mismatched_Memory_Management_Routines__new_array_free_int_119entry_badEv
BIN_5409406,CWE-194,CWE-194,_ZN53CWE194_Unexpected_Sign_Extension__negative_strncpy_439entry_badEv
BIN_5410580,CWE-590,,entry_bad
BIN_5410683,CWE-761,,entry_bad
BIN_5411979,CWE-134,,entry_bad
BIN_5412050,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_struct_realloc_349entry_badEv
BIN_5412524,CWE-415,CWE-415,_ZN47CWE415_Double_Free__new_delete_array_wchar_t_089entry_badEv
BIN_5412724,CWE-511,,entry_bad
BIN_5413277,CWE-127,,entry_bad
BIN_5413415,CWE-191,,entry_bad
BIN_5413653,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_ncat_429entry_badEv
BIN_5413750,CWE-415,CWE-415,_ZN41CWE415_Double_Free__new_delete_wchar_t_459entry_badEv
BIN_5413828,CWE-126,,entry_bad
BIN_5414871,CWE-078,,entry_bad
BIN_5415699,CWE-563,,entry_bad
BIN_5415918,CWE-121,CWE-121,_ZN59CWE121_Stack_Based_Buffer_Overflow__CWE129_listen_socket_439entry_badEv
BIN_5415991,CWE-398,,entry_bad
BIN_5416203,CWE-190,,entry_bad
BIN_5416377,CWE-121,,entry_bad
BIN_5417129,CWE-190,,entry_bad
BIN_5417765,CWE-036,CWE-036,_ZN52CWE36_Absolute_Path_Traversal__char_file_ofstream_439entry_badEv
BIN_5418183,CWE-483,,entry_bad
BIN_5418600,CWE-675,,entry_bad
BIN_5418728,CWE-665,,entry_bad
BIN_5419210,CWE-122,,entry_bad
BIN_5420534,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__wchar_t_file_ofstream_039entry_badEv
BIN_5420752,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_char_ncpy_049entry_badEv
BIN_5422709,CWE-190,,entry_bad
BIN_5423103,CWE-758,,entry_bad
BIN_5423412,CWE-191,,entry_bad
BIN_5423664,CWE-457,,entry_bad
BIN_5423757,CWE-688,,entry_bad
BIN_5424035,CWE-427,,entry_bad
BIN_5425122,CWE-121,,entry_bad
BIN_5426144,CWE-190,,entry_bad
BIN_5426201,CWE-122,,entry_bad
BIN_5426705,CWE-122,,entry_bad
BIN_5426708,CWE-124,,entry_bad
BIN_5426712,CWE-121,,entry_bad
BIN_5426825,CWE-122,CWE-122,_ZN54CWE122_Heap_Based_Buffer_Overflow__cpp_CWE129_large_089entry_badEv
BIN_5427189,CWE-401,,entry_bad
BIN_5427229,CWE-775,,entry_bad
BIN_5429577,CWE-194,,entry_bad
BIN_5430037,CWE-590,CWE-590,_ZN60CWE590_Free_Memory_Not_on_Heap__delete_array_class_static_049entry_badEv
BIN_5430274,CWE-122,CWE-122,_ZN53CWE122_Heap_Based_Buffer_Overflow__cpp_CWE129_rand_039entry_badEv
BIN_5430767,CWE-588,CWE-588,_ZN65CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_029entry_badEv
BIN_5431300,CWE-400,,entry_bad
BIN_5432009,CWE-122,CWE-122,_ZN53CWE122_Heap_Based_Buffer_Overflow__cpp_CWE129_rand_449entry_badEv
BIN_5432459,CWE-127,,entry_bad
BIN_5432509,CWE-036,CWE-036,_ZN58CWE36_Absolute_Path_Traversal__wchar_t_environment_open_069entry_badEv
BIN_5432780,CWE-194,CWE-194,_ZN51CWE194_Unexpected_Sign_Extension__fscanf_strncpy_439entry_badEv
BIN_5433398,CWE-758,,entry_bad
BIN_5434465,CWE-194,,entry_bad
BIN_5435414,CWE-253,,entry_bad
BIN_5435784,CWE-078,,entry_bad
BIN_5435873,CWE-762,CWE-762,_ZN63CWE762_Mismatched_Memory_Management_Routines__new_free_class_129entry_badEv
BIN_5436600,CWE-690,,entry_bad
BIN_5437806,CWE-124,,entry_bad
BIN_5438015,CWE-123,,entry_bad
BIN_5438063,CWE-122,,entry_bad
BIN_5438522,CWE-121,,entry_bad
BIN_5439137,CWE-023,CWE-023,_ZN65CWE23_Relative_Path_Traversal__wchar_t_connect_socket_ifstream_039entry_badEv
BIN_5439312,CWE-401,,entry_bad
BIN_5439484,CWE-369,,entry_bad
BIN_5439514,CWE-762,CWE-762,_ZN65CWE762_Mismatched_Memory_Management_Routines__new_free_int64_t_449entry_badEv
BIN_5439808,CWE-762,CWE-762,_ZN76CWE762_Mismatched_Memory_Management_Routines__delete_array_wchar_t_calloc_069entry_badEv
BIN_5439965,CWE-122,CWE-122,_ZN65CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_149entry_badEv
BIN_5440951,CWE-590,CWE-590,_ZN62CWE590_Free_Memory_Not_on_Heap__delete_array_wchar_t_alloca_169entry_badEv
BIN_5441006,CWE-252,,entry_bad
BIN_5441219,CWE-762,CWE-762,_ZN69CWE762_Mismatched_Memory_Management_Routines__new_array_delete_int_109entry_badEv
BIN_5441256,CWE-126,,entry_bad
BIN_5442036,CWE-121,,entry_bad
BIN_5442135,CWE-690,,entry_bad
BIN_5442158,CWE-078,,entry_bad
BIN_5442165,CWE-762,CWE-762,_ZN71CWE762_Mismatched_Memory_Management_Routines__new_delete_array_class_139entry_badEv
BIN_5442350,CWE-590,CWE-590,_ZN60CWE590_Free_Memory_Not_on_Heap__delete_array_long_declare_189entry_badEv
BIN_5442724,CWE-036,CWE-036,_ZN65CWE36_Absolute_Path_Traversal__wchar_t_connect_socket_ofstream_099entry_badEv
BIN_5442731,CWE-396,CWE-396,_ZN44CWE396_Catch_Generic_Exception__dotdotdot_149entry_badEv
BIN_5443747,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__wchar_t_file_ofstream_019entry_badEv
BIN_5443899,CWE-023,CWE-023,_ZN64CWE23_Relative_Path_Traversal__wchar_t_listen_socket_ofstream_189entry_badEv
BIN_5444335,CWE-680,CWE-680,_ZN56CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_339entry_badEv
BIN_5444762,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_char_memmove_129entry_badEv
BIN_5444849,CWE-078,,entry_bad
BIN_5444948,CWE-426,,entry_bad
BIN_5444952,CWE-078,,entry_bad
BIN_5445539,CWE-134,,entry_bad
BIN_5445687,CWE-690,,entry_bad
BIN_5446539,CWE-036,CWE-036,_ZN64CWE36_Absolute_Path_Traversal__wchar_t_listen_socket_ifstream_169entry_badEv
BIN_5447568,CWE-590,CWE-590,_ZN54CWE590_Free_Memory_Not_on_Heap__delete_class_static_459entry_badEv
BIN_5447803,CWE-190,,entry_bad
BIN_5447843,CWE-134,,entry_bad
BIN_5447877,CWE-400,,entry_bad
BIN_5448377,CWE-124,,entry_bad
BIN_5448611,CWE-121,,entry_bad
BIN_5449058,CWE-190,,entry_bad
BIN_5449544,CWE-762,CWE-762,_ZN77CWE762_Mismatched_Memory_Management_Routines__delete_array_wchar_t_realloc_059entry_badEv
BIN_5449549,CWE-789,,entry_bad
BIN_5449715,CWE-134,,entry_bad
BIN_5449933,CWE-590,CWE-590,_ZN54CWE590_Free_Memory_Not_on_Heap__delete_long_declare_319entry_badEv
BIN_5450030,CWE-121,,entry_bad
BIN_5451059,CWE-762,CWE-762,_ZN71CWE762_Mismatched_Memory_Management_Routines__delete_int64_t_realloc_419entry_badEv
BIN_5452732,CWE-190,,entry_bad
BIN_5453852,CWE-197,,entry_bad
BIN_5454132,CWE-121,,entry_bad
BIN_5454605,CWE-191,,entry_bad
BIN_5454638,CWE-762,CWE-762,_ZN73CWE762_Mismatched_Memory_Management_Routines__new_delete_array_wchar_t_149entry_badEv
BIN_5454856,CWE-666,,entry_bad
BIN_5456451,CWE-606,CWE-606,_ZN45CWE606_Unchecked_Loop_Condition__char_file_339entry_badEv
BIN_5457130,CWE-197,,entry_bad
BIN_5458809,CWE-191,,entry_bad
BIN_5458893,CWE-122,CWE-122,_ZN65CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_039entry_badEv
BIN_5458907,CWE-078,,entry_bad
BIN_5459612,CWE-457,CWE-457,_ZN76CWE457_Use_of_Uninitialized_Variable__twointsclass_array_new_partial_init_139entry_badEv
BIN_5460449,CWE-121,,entry_bad
BIN_5460687,CWE-121,,entry_bad
BIN_5460943,CWE-190,CWE-190,_ZN56CWE190_Integer_Overflow__unsigned_int_fscanf_multiply_439entry_badEv
BIN_5461001,CWE-121,,entry_bad
BIN_5461457,CWE-415,,entry_bad
BIN_5461895,CWE-122,,entry_bad
BIN_5462620,CWE-127,,entry_bad
BIN_5463401,CWE-023,CWE-023,_ZN49CWE23_Relative_Path_Traversal__char_file_fopen_019entry_badEv
BIN_5463402,CWE-665,,entry_bad
BIN_5464667,CWE-078,,entry_bad
BIN_5464823,CWE-121,,entry_bad
BIN_5464985,CWE-078,,entry_bad
BIN_5465139,CWE-762,CWE-762,_ZN75CWE762_Mismatched_Memory_Management_Routines__delete_array_struct_calloc_339entry_badEv
BIN_5466630,CWE-121,,entry_bad
BIN_5467124,CWE-191,,entry_bad
BIN_5467431,CWE-126,,entry_bad
BIN_5467599,CWE-127,,entry_bad
BIN_5467824,CWE-588,,entry_bad
BIN_5467958,CWE-127,CWE-127,_ZN40CWE127_Buffer_Underread__new_char_cpy_139entry_badEv
BIN_5468649,CWE-121,,entry_bad
BIN_5469309,CWE-197,,entry_bad
BIN_5469526,CWE-590,,entry_bad
BIN_5470537,CWE-590,CWE-590,_ZN59CWE590_Free_Memory_Not_on_Heap__delete_array_long_alloca_329entry_badEv
BIN_5470775,CWE-191,,entry_bad
BIN_5471129,CWE-590,CWE-590,_ZN57CWE590_Free_Memory_Not_on_Heap__delete_int64_t_declare_059entry_badEv
BIN_5472506,CWE-121,,entry_bad
BIN_5473138,CWE-122,CWE-122,_ZN55CWE122_Heap_Based_Buffer_Overflow__cpp_dest_char_cpy_019entry_badEv
BIN_5474439,CWE-191,,entry_bad
BIN_5475906,CWE-122,CWE-122,_ZN63CWE122_Heap_Based_Buffer_Overflow__cpp_CWE129_connect_socket_129entry_badEv
BIN_5476100,CWE-391,,entry_bad
BIN_5477360,CWE-690,,entry_bad
BIN_5477653,CWE-122,,entry_bad
BIN_5477929,CWE-190,,entry_bad
BIN_5478014,CWE-121,,entry_bad
BIN_5478031,CWE-122,,entry_bad
BIN_5478180,CWE-122,,entry_bad
BIN_5478559,CWE-023,CWE-023,_ZN58CWE23_Relative_Path_Traversal__char_connect_socket_open_149entry_badEv
BIN_5478912,CWE-194,,entry_bad
BIN_5478922,CWE-134,,entry_bad
BIN_5479221,CWE-121,,entry_bad
BIN_5479489,CWE-190,,entry_bad
BIN_5479773,CWE-124,,entry_bad
BIN_5479944,CWE-122,,entry_bad
BIN_5479991,CWE-390,,entry_bad
BIN_5480752,CWE-122,,entry_bad
BIN_5481356,CWE-191,,entry_bad
BIN_5481939,CWE-762,CWE-762,_ZN74CWE762_Mismatched_Memory_Management_Routines__delete_array_char_realloc_349entry_badEv
BIN_5482298,CWE-195,,entry_bad
BIN_5483749,CWE-122,,entry_bad
BIN_5483792,CWE-191,,entry_bad
BIN_5483838,CWE-122,,entry_bad
BIN_5485009,CWE-121,,entry_bad
BIN_5485193,CWE-253,,entry_bad
BIN_5485243,CWE-122,CWE-122,_ZN60CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_memmove_189entry_badEv
BIN_5485453,CWE-476,,entry_bad
BIN_5485906,CWE-401,,entry_bad
BIN_5486152,CWE-124,,entry_bad
BIN_5486469,CWE-191,,entry_bad
BIN_5486685,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_char_loop_419entry_badEv
BIN_5486714,CWE-134,,entry_bad
BIN_5486857,CWE-078,,entry_bad
BIN_5487259,CWE-122,CWE-122,_ZN59CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_class_loop_139entry_badEv
BIN_5487814,CWE-563,,entry_bad
BIN_5488963,CWE-762,CWE-762,_ZN67CWE762_Mismatched_Memory_Management_Routines__delete_int_realloc_329entry_badEv
BIN_5490004,CWE-122,,entry_bad
BIN_5490855,CWE-023,CWE-023,_ZN61CWE23_Relative_Path_Traversal__char_listen_socket_ifstream_029entry_badEv
BIN_5491725,CWE-563,,entry_bad
BIN_5491881,CWE-124,,entry_bad
BIN_5493056,CWE-415,CWE-415,_ZN38CWE415_Double_Free__new_delete_char_069entry_badEv
BIN_5493288,CWE-122,CWE-122,_ZN64CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_memmove_439entry_badEv
BIN_5493795,CWE-401,CWE-401,_ZN36CWE401_Memory_Leak__new_array_int_189entry_badEv
BIN_5493833,CWE-775,,entry_bad
BIN_5494058,CWE-191,,entry_bad
BIN_5494246,CWE-590,CWE-590,_ZN62CWE590_Free_Memory_Not_on_Heap__delete_array_wchar_t_static_029entry_badEv
BIN_5494808,CWE-398,,entry_bad
BIN_5494839,CWE-457,CWE-457,_ZN67CWE457_Use_of_Uninitialized_Variable__new_int_array_partial_init_169entry_badEv
BIN_5496381,CWE-124,CWE-124,_ZN41CWE124_Buffer_Underwrite__new_char_cpy_329entry_badEv
BIN_5496632,CWE-078,CWE-078,_ZN56CWE78_OS_Command_Injection__char_listen_socket_system_439entry_badEv
BIN_5497561,CWE-590,CWE-590,_ZN53CWE590_Free_Memory_Not_on_Heap__delete_long_alloca_329entry_badEv
BIN_5498397,CWE-121,,entry_bad
BIN_5498612,CWE-195,,entry_bad
BIN_5499125,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__new_array_delete_long_069entry_badEv
BIN_5499647,CWE-023,CWE-023,_ZN61CWE23_Relative_Path_Traversal__wchar_t_listen_socket_fopen_179entry_badEv
BIN_5499943,CWE-124,,entry_bad
BIN_5500211,CWE-134,,entry_bad
BIN_5500737,CWE-191,,entry_bad
BIN_5500912,CWE-253,,entry_bad
BIN_5501577,CWE-690,,entry_bad
BIN_5502898,CWE-194,,entry_bad
BIN_5503209,CWE-191,,entry_bad
BIN_5503858,CWE-121,,entry_bad
BIN_5504187,CWE-190,,entry_bad
BIN_5504813,CWE-762,CWE-762,_ZN77CWE762_Mismatched_Memory_Management_Routines__delete_array_int64_t_realloc_319entry_badEv
BIN_5504847,CWE-023,CWE-023,_ZN51CWE23_Relative_Path_Traversal__char_console_open_319entry_badEv
BIN_5504944,CWE-427,,entry_bad
BIN_5504971,CWE-121,,entry_bad
BIN_5505760,CWE-563,CWE-563,_ZN43CWE563_Unused_Variable__unused_value_int_439entry_badEv
BIN_5505869,CWE-122,,entry_bad
BIN_5507438,CWE-401,CWE-401,_ZN30CWE401_Memory_Leak__new_int_419entry_badEv
BIN_5507799,CWE-194,,entry_bad
BIN_5508145,CWE-590,CWE-590,_ZN57CWE590_Free_Memory_Not_on_Heap__delete_int64_t_declare_079entry_badEv
BIN_5509119,CWE-690,,entry_bad
BIN_5509225,CWE-690,,entry_bad
BIN_5510091,CWE-023,CWE-023,_ZN49CWE23_Relative_Path_Traversal__char_file_fopen_039entry_badEv
BIN_5510168,CWE-122,,entry_bad
BIN_5510231,CWE-401,CWE-401,_ZN37CWE401_Memory_Leak__new_array_char_329entry_badEv
BIN_5510541,CWE-252,,entry_bad
BIN_5510681,CWE-426,,entry_bad
BIN_5511065,CWE-401,CWE-401,_ZN34CWE401_Memory_Leak__new_wchar_t_179entry_badEv
BIN_5511423,CWE-416,CWE-416,_ZN42CWE416_Use_After_Free__new_delete_class_049entry_badEv
BIN_5511556,CWE-126,,entry_bad
BIN_5511862,CWE-190,,entry_bad
BIN_5512820,CWE-457,CWE-457,_ZN65CWE457_Use_of_Uninitialized_Variable__new_double_array_no_init_169entry_badEv
BIN_5512861,CWE-762,CWE-762,_ZN66CWE762_Mismatched_Memory_Management_Routines__delete_int_malloc_069entry_badEv
BIN_5514896,CWE-190,,entry_bad
BIN_5515021,CWE-121,,entry_bad
BIN_5515725,CWE-426,,entry_bad
BIN_5515792,CWE-590,,entry_bad
BIN_5515896,CWE-762,CWE-762,_ZN69CWE762_Mismatched_Memory_Management_Routines__delete_struct_malloc_219entry_badEv
BIN_5516038,CWE-122,CWE-122,_ZN55CWE122_Heap_Based_Buffer_Overflow__cpp_CWE129_fscanf_449entry_badEv
BIN_5516752,CWE-666,,entry_bad
BIN_5517040,CWE-190,,entry_bad
BIN_5517118,CWE-122,,entry_bad
BIN_5517288,CWE-127,,entry_bad
BIN_5518925,CWE-475,,entry_bad
BIN_5519828,CWE-036,CWE-036,_ZN58CWE36_Absolute_Path_Traversal__char_connect_socket_open_169entry_badEv
BIN_5520521,CWE-761,,entry_bad
BIN_5521033,CWE-124,,entry_bad
BIN_5521312,CWE-195,,entry_bad
BIN_5521635,CWE-123,,entry_bad
BIN_5521832,CWE-457,,entry_bad
BIN_5521958,CWE-665,,entry_bad
BIN_5522596,CWE-124,,entry_bad
BIN_5523371,CWE-688,,entry_bad
BIN_5524335,CWE-762,CWE-762,_ZN73CWE762_Mismatched_Memory_Management_Routines__strdup_delete_array_char_049entry_badEv
BIN_5524343,CWE-122,,entry_bad
BIN_5525106,CWE-191,,entry_bad
BIN_5525160,CWE-415,CWE-415,_ZN38CWE415_Double_Free__new_delete_char_419entry_badEv
BIN_5525527,CWE-789,CWE-789,_ZN51CWE789_Uncontrolled_Mem_Alloc__new_wchar_t_fgets_419entry_badEv
BIN_5525651,CWE-457,CWE-457,_ZN76CWE457_Use_of_Uninitialized_Variable__twointsclass_array_new_partial_init_059entry_badEv
BIN_5525868,CWE-253,,entry_bad
BIN_5526123,CWE-122,CWE-122,_ZN63CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int64_t_memcpy_169entry_badEv
BIN_5526291,CWE-762,CWE-762,_ZN73CWE762_Mismatched_Memory_Management_Routines__new_delete_array_wchar_t_419entry_badEv
BIN_5526313,CWE-191,,entry_bad
BIN_5526379,CWE-078,,entry_bad
BIN_5526838,CWE-195,,entry_bad
BIN_5527433,CWE-400,,entry_bad
BIN_5527897,CWE-190,,entry_bad
BIN_5527987,CWE-680,,entry_bad
BIN_5528169,CWE-401,CWE-401,_ZN31CWE401_Memory_Leak__new_char_169entry_badEv
BIN_5528375,CWE-190,,entry_bad
BIN_5529025,CWE-191,,entry_bad
BIN_5529483,CWE-369,,entry_bad
BIN_5530199,CWE-121,,entry_bad
BIN_5531154,CWE-127,,entry_bad
BIN_5531422,CWE-190,,entry_bad
BIN_5531443,CWE-762,CWE-762,_ZN76CWE762_Mismatched_Memory_Management_Routines__delete_array_int64_t_malloc_349entry_badEv
BIN_5532182,CWE-126,,entry_bad
BIN_5532864,CWE-459,,entry_bad
BIN_5533202,CWE-122,,entry_bad
BIN_5533513,CWE-190,,entry_bad
BIN_5533913,CWE-121,,entry_bad
BIN_5533914,CWE-124,,entry_bad
BIN_5534052,CWE-415,CWE-415,_ZN40CWE415_Double_Free__new_delete_struct_099entry_badEv
BIN_5534179,CWE-023,CWE-023,_ZN62CWE23_Relative_Path_Traversal__char_connect_socket_ifstream_449entry_badEv
BIN_5534425,CWE-122,,entry_bad
BIN_5534704,CWE-078,,entry_bad
BIN_5535387,CWE-078,,entry_bad
BIN_5535608,CWE-761,,entry_bad
BIN_5536061,CWE-122,,entry_bad
BIN_5536342,CWE-191,,entry_bad
BIN_5536349,CWE-190,,entry_bad
BIN_5537249,CWE-590,CWE-590,_ZN54CWE590_Free_Memory_Not_on_Heap__delete_class_alloca_049entry_badEv
BIN_5537259,CWE-401,,entry_bad
BIN_5537510,CWE-390,,entry_bad
BIN_5537511,CWE-124,,entry_bad
BIN_5537773,CWE-121,,entry_bad
BIN_5537923,CWE-023,CWE-023,_ZN62CWE23_Relative_Path_Traversal__char_connect_socket_ifstream_119entry_badEv
BIN_5538023,CWE-121,,entry_bad
BIN_5538356,CWE-762,CWE-762,_ZN71CWE762_Mismatched_Memory_Management_Routines__new_array_free_int64_t_059entry_badEv
BIN_5538360,CWE-762,CWE-762,_ZN65CWE762_Mismatched_Memory_Management_Routines__new_free_wchar_t_159entry_badEv
BIN_5538958,CWE-124,CWE-124,_ZN48CWE124_Buffer_Underwrite__wchar_t_alloca_loop_339entry_badEv
BIN_5539293,CWE-134,,entry_bad
BIN_5539522,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_loop_109entry_badEv
BIN_5539912,CWE-762,CWE-762,_ZN73CWE762_Mismatched_Memory_Management_Routines__delete_array_int_realloc_059entry_badEv
BIN_5540023,CWE-459,,entry_bad
BIN_5540112,CWE-401,,entry_bad
BIN_5540374,CWE-758,,entry_bad
BIN_5541551,CWE-252,,entry_bad
BIN_5541928,CWE-197,,entry_bad
BIN_5542058,CWE-126,,entry_bad
BIN_5542547,CWE-758,,entry_bad
BIN_5542602,CWE-190,,entry_bad
BIN_5542724,CWE-590,CWE-590,_ZN53CWE590_Free_Memory_Not_on_Heap__delete_int_declare_099entry_badEv
BIN_5543014,CWE-690,CWE-690,_ZN47CWE690_NULL_Deref_From_Return__struct_calloc_339entry_badEv
BIN_5543636,CWE-400,,entry_bad
BIN_5544682,CWE-401,,entry_bad
BIN_5544764,CWE-617,,entry_bad
BIN_5544820,CWE-590,,entry_bad
BIN_5545269,CWE-122,,entry_bad
BIN_5545535,CWE-127,,entry_bad
BIN_5545805,CWE-675,,entry_bad
BIN_5547386,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_char_ncat_069entry_badEv
BIN_5547662,CWE-369,,entry_bad
BIN_5547737,CWE-126,,entry_bad
BIN_5547933,CWE-122,,entry_bad
BIN_5547991,CWE-134,,entry_bad
BIN_5548070,CWE-126,CWE-126,_ZN40CWE126_Buffer_Overread__new_char_loop_449entry_badEv
BIN_5548577,CWE-023,CWE-023,_ZN62CWE23_Relative_Path_Traversal__wchar_t_environment_ofstream_169entry_badEv
BIN_5548581,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__wchar_t_file_ofstream_159entry_badEv
BIN_5549198,CWE-195,,entry_bad
BIN_5549289,CWE-190,,entry_bad
BIN_5549610,CWE-122,,entry_bad
BIN_5549869,CWE-762,CWE-762,_ZN65CWE762_Mismatched_Memory_Management_Routines__new_free_int64_t_089entry_badEv
BIN_5549916,CWE-190,,entry_bad
BIN_5550352,CWE-127,CWE-127,_ZN46CWE127_Buffer_Underread__new_wchar_t_memcpy_039entry_badEv
BIN_5550663,CWE-078,,entry_bad
BIN_5550706,CWE-190,,entry_bad
BIN_5550919,CWE-122,CWE-122,_ZN54CWE122_Heap_Based_Buffer_Overflow__cpp_src_char_cpy_089entry_badEv
BIN_5553104,CWE-252,,entry_bad
BIN_5553456,CWE-191,,entry_bad
BIN_5553551,CWE-023,CWE-023,_ZN62CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_079entry_badEv
BIN_5555798,CWE-400,,entry_bad
BIN_5555875,CWE-191,,entry_bad
BIN_5556930,CWE-134,,entry_bad
BIN_5558120,CWE-758,CWE-758,_ZN49CWE758_Undefined_Behavior__int_pointer_new_use_049entry_badEv
BIN_5558297,CWE-758,,entry_bad
BIN_5558792,CWE-121,,entry_bad
BIN_5558794,CWE-190,,entry_bad
BIN_5559613,CWE-121,CWE-121,_ZN59CWE121_Stack_Based_Buffer_Overflow__placement_new_alloca_459entry_badEv
BIN_5559695,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_char_ncat_079entry_badEv
BIN_5560692,CWE-190,,entry_bad
BIN_5561029,CWE-190,,entry_bad
BIN_5561266,CWE-401,,entry_bad
BIN_5561273,CWE-191,,entry_bad
BIN_5561381,CWE-127,CWE-127,_ZN41CWE127_Buffer_Underread__new_char_ncpy_099entry_badEv
BIN_5561527,CWE-590,CWE-590,_ZN59CWE590_Free_Memory_Not_on_Heap__delete_array_int_declare_109entry_badEv
